aX,aY,aZ,gX,gY,gZ
-0.260,-0.080,-1.390,-22.437,-44.250,-29.687
-0.410,-0.700,0.550,-22.437,-44.250,-29.687
0.370,-1.440,0.940,-29.375,-55.375,-31.437
0.760,-1.710,0.790,-36.875,-36.875,-26.062
0.760,-1.710,0.790,-36.875,-36.875,-26.062
0.750,-2.040,0.690,-43.063,-12.813,-15.125
-0.060,-1.500,-0.580,-42.438,10.563,-2.813
-0.060,-1.500,-0.580,-42.438,10.563,-2.813
-0.680,-1.120,-0.200,-29.187,23.125,10.688
-1.610,-0.900,0.710,-7.875,6.750,21.500
-1.610,-0.900,0.710,-7.875,6.750,21.500
-1.770,-0.700,0.760,9.563,-18.812,19.625
-0.130,-0.460,1.240,20.875,-42.250,8.438
-0.130,-0.460,1.240,17.062,-60.688,0.562
0.510,-0.540,1.050,17.062,-60.688,0.562
1.090,-0.500,0.980,-1.250,-70.500,2.813
1.090,-0.500,0.980,-1.250,-70.500,2.813
1.890,-0.950,2.020,-14.938,-65.875,9.250
1.600,-1.000,3.540,-24.000,-41.875,21.937
1.600,-1.000,3.540,-27.750,-9.125,33.438
1.060,-0.070,3.770,-27.750,-9.125,33.438
0.260,0.640,3.590,-22.937,25.812,33.313
0.260,0.640,3.590,-22.937,25.812,33.313
-0.710,1.520,3.740,-12.000,55.063,19.875
-0.710,1.520,3.740,-3.625,67.750,-0.937
-0.950,1.290,3.340,-3.625,67.750,-0.937
-1.140,0.970,2.790,-10.250,68.750,-24.500
-0.490,0.770,2.230,-21.750,66.875,-42.125
-0.490,0.770,2.230,-29.062,61.375,-52.188
0.120,-0.120,2.760,-29.062,61.375,-52.188
0.210,-0.600,3.260,-34.688,55.563,-56.938
0.210,-0.600,3.260,-34.688,55.563,-56.938
0.160,-0.800,3.420,-22.125,55.813,-56.188
0.210,-1.010,3.720,2.000,63.188,-52.188
0.210,-1.010,3.720,19.812,76.063,-47.500
0.030,-1.080,4.320,19.812,76.063,-47.500
-0.110,-0.690,4.350,40.000,89.813,-36.375
-0.110,-0.690,4.350,40.000,89.813,-36.375
-0.440,-0.310,4.340,40.000,89.813,-36.375
-0.190,0.070,4.410,24.812,62.875,-20.250
-0.190,0.070,4.410,24.812,62.875,-20.250
-0.180,-0.380,3.950,5.000,44.250,-7.750
-0.060,-0.690,3.410,5.000,44.250,-7.750
-0.060,-0.690,3.410,5.000,44.250,-7.750
-0.210,-0.720,3.010,-15.625,12.813,18.250
-0.460,-0.530,2.890,-14.750,4.937,24.750
-0.460,-0.530,2.890,-14.750,4.937,24.750
-0.510,0.510,2.020,-1.562,6.750,27.375
-0.490,1.150,1.760,15.375,9.375,24.625
-0.540,1.180,1.980,26.187,6.687,17.937
-0.540,1.180,1.980,26.187,6.687,17.937
-0.430,0.300,2.720,32.438,2.563,11.813
-0.430,0.300,2.720,34.125,3.625,7.937
-0.330,0.280,2.970,34.125,3.625,7.937
-0.150,0.140,3.290,26.375,4.687,4.375
-0.150,0.140,3.290,14.563,1.750,-0.312
-0.140,-0.190,3.050,14.563,1.750,-0.312
0.000,-0.110,1.140,1.375,-8.750,-5.250
0.000,-0.110,1.140,-11.250,-18.812,-7.375
0.020,0.010,0.610,-11.250,-18.812,-7.375
0.000,0.080,-0.070,-19.375,-21.625,-6.187
0.000,0.080,-0.070,-19.375,-21.625,-6.187
0.090,0.330,-0.730,-17.000,-15.500,-3.375
0.270,0.880,-1.360,-7.125,-7.750,-0.500
0.440,1.060,-1.250,4.562,-1.625,1.812
0.440,1.060,-1.250,4.562,-1.625,1.812
0.440,1.120,-0.890,14.063,3.125,2.813
0.440,1.120,-0.890,14.063,3.125,2.813
0.250,0.850,-0.950,15.563,2.938,2.938
0.250,0.850,-0.950,15.563,2.938,2.938
0.110,0.590,-0.650,6.500,-1.187,2.500
-0.080,0.180,-0.550,-4.312,-4.187,2.188
-0.020,0.060,-0.760,-12.563,-5.312,2.875
-0.020,0.060,-0.760,-12.563,-5.312,2.875
0.100,0.010,-0.890,-14.375,-5.000,6.125
0.100,0.010,-0.890,-8.688,-7.750,9.125
0.050,-0.060,-0.930,-8.688,-7.750,9.125
0.100,0.080,-0.890,-2.063,-9.500,10.500
0.030,0.020,-0.530,3.938,-6.125,11.688
-0.070,0.010,-0.220,7.062,-2.625,11.813
-0.070,0.010,-0.220,7.062,-2.625,11.813
-0.130,0.200,-0.220,5.875,-0.562,10.125
-0.130,0.200,-0.220,5.875,-0.562,10.125
-0.120,0.170,-0.070,0.187,-2.063,6.312
-0.040,-0.140,0.120,-6.562,-5.875,1.375
0.110,-0.960,0.120,-10.688,-10.563,-2.500
0.110,-0.960,0.120,-9.875,-12.438,-3.000
0.150,-1.110,-0.160,-9.875,-12.438,-3.000
0.220,-0.960,-0.360,-4.062,-12.875,-0.687
0.220,-0.960,-0.360,-4.062,-12.875,-0.687
0.080,-0.620,-0.320,4.125,-14.000,1.687
0.080,-0.620,-0.320,11.875,-12.063,2.313
0.010,-0.040,-0.670,11.875,-12.063,2.313
0.000,0.320,-0.720,15.313,-5.937,1.312
-0.020,0.500,-0.590,12.438,1.250,-0.312
-0.020,0.500,-0.590,6.875,5.500,-3.000
-0.010,0.480,-0.430,6.875,5.500,-3.000
0.040,0.160,-0.300,0.375,7.187,-4.812
0.040,0.160,-0.300,0.375,7.187,-4.812

0.000,-0.250,3.620,12.063,-32.938,7.625
0.000,-0.250,3.620,12.063,-32.938,7.625
-0.010,-0.530,4.430,10.313,-37.000,9.125
-0.050,-0.720,5.060,5.437,-42.500,7.250
-0.050,-0.720,5.060,5.437,-42.500,7.250
-0.030,-0.850,5.760,-4.812,-52.688,3.250
-0.030,-0.850,5.760,-14.063,-64.313,0.250
-0.010,-1.210,6.780,-14.063,-64.313,0.250
0.050,-1.270,7.230,-17.812,-70.313,0.062
0.120,-1.360,7.390,-14.000,-64.625,1.437
0.120,-1.360,7.390,-1.125,-49.063,4.187
0.410,-1.210,6.880,-1.125,-49.063,4.187
0.050,0.070,6.100,11.438,-34.625,7.312
0.050,0.070,6.100,11.438,-34.625,7.312
0.290,0.260,6.000,16.937,-28.000,4.187
0.190,0.020,5.980,28.812,-18.062,-3.875
0.550,0.190,5.710,43.875,-5.750,-10.000
0.550,0.190,5.710,43.875,-5.750,-10.000
0.060,0.450,5.690,59.313,8.125,-17.750
0.060,0.450,5.690,59.313,8.125,-17.750
-0.480,0.350,6.050,60.750,19.187,-23.125
-0.560,0.090,5.780,32.188,34.625,-30.687
-0.560,0.090,5.780,-8.375,49.125,-33.188
0.150,-0.270,4.110,-8.375,49.125,-33.188
0.230,-0.620,2.750,-40.500,58.938,-23.375
0.230,-0.620,2.750,-40.500,58.938,-23.375
0.210,-0.170,1.260,-47.063,58.563,-8.688
0.210,-0.170,1.260,-25.812,43.938,8.375
0.050,0.680,-0.490,-25.812,43.938,8.375
0.360,2.310,-0.880,14.375,18.062,22.250
0.360,1.800,0.500,56.438,-18.687,18.937
0.360,1.800,0.500,73.500,-56.500,0.687
0.240,0.390,1.290,73.500,-56.500,0.687
-0.020,-1.090,1.110,53.938,-88.375,-22.375
-0.020,-1.090,1.110,53.938,-88.375,-22.375
-0.050,-0.700,-0.060,2.813,-115.375,-41.313
-0.050,-0.700,-0.060,-53.250,-126.063,-45.125
-0.330,0.270,-1.620,-53.250,-126.063,-45.125
-0.620,2.140,-2.650,-82.188,-110.000,-34.438
-0.620,2.140,-2.650,-77.375,-66.000,-8.438
-1.290,3.730,-3.630,-77.375,-66.000,-8.438
-0.550,5.300,-3.590,-51.688,-5.500,15.313
-0.550,5.300,-3.590,-51.688,-5.500,15.313
-0.420,3.790,-1.980,-26.687,41.375,28.375
-0.440,0.730,-0.780,-12.375,64.938,29.937
-0.440,0.730,-0.780,-21.312,63.688,10.000
-0.290,-4.780,0.450,-21.312,63.688,10.000
0.560,-5.420,-0.240,-60.625,49.813,-20.625
0.560,-5.420,-0.240,-91.125,38.250,-33.500
1.520,-4.780,-1.940,-91.125,38.250,-33.500
2.330,-2.780,-2.880,-82.688,21.562,-35.813
2.330,-2.780,-2.880,-82.688,21.562,-35.813
0.600,0.770,-4.200,-36.875,7.875,-23.437
-0.020,1.280,-3.970,21.187,5.562,-9.000
0.330,1.890,-4.480,67.438,-1.125,-3.813
0.330,1.890,-4.480,67.438,-1.125,-3.813
-0.560,1.760,-3.470,90.313,-18.500,-20.812
-0.760,-2.910,-3.710,82.813,-35.875,-49.750
-0.760,-2.910,-3.710,82.813,-35.875,-49.750
0.580,-4.440,-4.730,42.063,-55.813,-72.313
0.280,-4.660,-5.040,6.187,-75.375,-72.000
-0.530,-3.710,-4.130,-8.500,-74.063,-58.063
-0.530,-3.710,-4.130,-8.500,-74.063,-58.063
-0.860,-0.340,-3.750,2.125,-42.375,-50.250
-0.860,-0.340,-3.750,30.125,3.938,-47.313
-0.460,0.270,-5.730,30.125,3.938,-47.313
-0.290,0.750,-6.190,56.750,35.750,-41.313
-0.540,0.530,-5.930,64.000,58.688,-27.000
-0.540,0.530,-5.930,58.688,84.063,-4.500
0.300,1.320,-6.320,58.688,84.063,-4.500
0.330,2.150,-6.990,49.438,96.563,20.312
0.330,2.150,-6.990,49.438,96.563,20.312
0.300,3.700,-6.090,44.125,88.313,33.563
0.300,3.700,-6.090,32.813,76.750,31.375
-0.660,4.840,-5.070,32.813,76.750,31.375
0.030,4.400,-5.070,19.187,67.875,14.563
-0.220,3.200,-4.850,9.375,54.375,-4.062
-0.220,3.200,-4.850,9.375,54.375,-4.062
0.460,2.080,-4.550,3.000,35.750,-10.563
1.460,1.450,-4.750,8.938,23.250,-0.750
1.460,1.450,-4.750,8.938,23.250,-0.750
0.750,0.580,-4.000,19.375,3.875,18.937
-0.010,-0.260,-3.020,20.312,-12.438,33.625
-0.010,-0.260,-3.020,13.250,-19.750,37.688
-0.410,-0.680,-2.530,13.250,-19.750,37.688
-0.510,-1.490,-1.280,2.188,-24.187,33.375
-0.510,-1.490,-1.280,2.188,-24.187,33.375
-0.770,-1.640,-1.050,-5.937,-27.562,16.125
-1.200,-1.280,-0.970,-4.937,-22.062,0.187
-1.200,-1.280,-0.970,-5.125,-7.812,-7.875
-0.990,-0.830,-1.510,-5.125,-7.812,-7.875
0.290,-0.780,-1.530,-12.375,2.438,-9.500
0.930,-1.340,-1.850,-16.625,6.375,-10.313
0.930,-1.340,-1.850,-16.625,6.375,-10.313
0.970,-1.570,-1.520,-11.750,0.562,-13.438
0.970,-1.570,-1.520,-3.688,-13.063,-16.000
0.810,-1.710,-1.030,-3.688,-13.063,-16.000
1.110,-1.500,-1.250,4.875,-23.312,-20.000
0.520,-1.390,-0.800,14.563,-34.125,-18.125
0.520,-1.390,-0.800,14.563,-34.125,-18.125
0.440,-1.260,-0.570,22.062,-38.063,-13.125
0.440,-1.260,-0.570,23.812,-37.188,-9.250
0.260,-1.020,-0.470,23.812,-37.188,-9.250
-0.180,0.050,-0.420,21.687,-34.500,-8.000
-0.310,0.640,-0.360,18.625,-28.312,-5.875
-0.310,0.640,-0.360,13.750,-21.125,0.937
-0.410,0.970,-0.420,13.750,-21.125,0.937
-0.780,1.670,-0.820,9.438,-14.438,6.500
-0.780,1.670,-0.820,9.438,-14.438,6.500
-0.670,1.560,-0.980,3.938,-9.375,9.938
-0.450,1.150,-1.260,-2.438,-5.187,13.125
-0.450,1.150,-1.260,-2.438,-5.187,13.125
-0.260,0.540,-1.510,-5.812,-3.625,12.813
0.090,-0.910,-1.820,-6.062,-5.750,11.000
0.090,-0.910,-1.820,-6.062,-5.750,11.000
-0.050,-1.080,-1.860,-3.750,-9.438,7.375
-0.050,-1.080,-1.860,-3.750,-9.438,7.375
-0.150,-0.930,-1.900,-0.812,-13.063,4.875
-0.270,-0.770,-2.110,1.500,-12.875,5.750
-0.270,-0.770,-2.110,1.500,-12.875,5.750
-0.140,0.620,-2.970,2.688,-10.625,11.188
-0.440,0.970,-3.210,1.937,-9.875,16.875
-0.440,0.970,-3.210,1.937,-9.875,16.875
-0.720,1.270,-3.610,-3.500,-9.000,17.812
-0.720,1.270,-3.610,-13.000,-5.500,17.875
-0.740,2.130,-4.610,-13.000,-5.500,17.875
-0.590,4.210,-6.440,-22.562,-2.250,23.500
-0.900,3.720,-6.420,-27.062,-7.812,33.375
-0.900,3.720,-6.420,-30.125,-19.687,42.750
-1.030,2.190,-5.360,-30.125,-19.687,42.750
-1.040,0.520,-4.710,-32.875,-21.500,46.500
-1.040,0.520,-4.710,-32.875,-21.500,46.500
-0.020,-1.670,-3.810,-28.625,-11.375,41.625
0.180,-2.250,-3.730,-31.312,0.625,34.250
0.180,-2.250,-3.730,-31.312,0.625,34.250
0.370,-2.410,-4.050,-29.812,16.875,23.625
-0.660,-1.280,-4.370,-22.187,31.625,11.250
-0.660,-1.280,-4.370,-21.000,36.563,-6.562
-1.230,-0.660,-4.280,-21.000,36.563,-6.562
-1.540,-0.500,-4.100,-30.437,36.750,-30.937
-1.540,-0.500,-4.100,-50.813,44.063,-49.625
-0.680,-0.740,-4.370,-50.813,44.063,-49.625
1.520,-0.550,-5.790,-72.063,60.313,-45.625
1.740,-1.030,-5.910,-67.438,76.688,-21.812
1.740,-1.030,-5.910,-48.500,86.938,5.687
1.610,-1.170,-5.920,-48.500,86.938,5.687
1.240,-1.440,-5.150,-27.875,90.125,31.625
1.240,-1.440,-5.150,-27.875,90.125,31.625
0.660,-2.380,-4.080,-5.937,86.875,54.188
0.190,-2.680,-3.210,16.312,68.313,67.688
0.190,-2.680,-3.210,47.625,32.188,61.313
-0.710,-2.200,-2.770,47.625,32.188,61.313
-1.530,-0.620,-1.150,55.313,-18.937,35.000
-1.530,-0.620,-1.150,55.313,-18.937,35.000
-1.620,1.110,0.730,30.000,-62.813,0.250
-1.070,0.420,0.790,-2.688,-57.875,-28.250
-1.070,0.420,0.790,-43.438,-11.313,-39.563
-0.410,-0.560,0.800,-43.438,-11.313,-39.563
0.670,-0.940,0.660,-65.813,41.313,-37.438
0.670,-0.940,0.660,-64.313,70.313,-32.250
1.190,-1.750,-0.160,-64.313,70.313,-32.250
0.890,-1.630,0.100,-42.000,81.313,-23.062
0.890,-1.630,0.100,-8.688,77.875,-10.375
0.230,-1.420,-0.080,-8.688,77.875,-10.375
-0.740,-1.410,-0.360,9.875,67.500,-0.437
-1.150,0.860,-1.150,12.313,48.625,5.250
-1.150,0.860,-1.150,3.563,20.125,8.625
-0.740,2.340,0.000,3.563,20.125,8.625
-0.320,2.250,1.230,-11.875,-7.250,10.250
-0.320,2.250,1.230,-11.875,-7.250,10.250
1.260,0.260,2.290,-25.750,-22.125,7.375
2.160,-1.140,2.630,-33.125,-26.000,4.687
2.160,-1.140,2.630,-33.125,-26.000,4.687
2.120,-2.700,2.400,-27.312,-25.000,9.438
2.120,-2.700,2.400,-11.563,-23.187,19.625
2.070,-3.040,1.600,-11.563,-23.187,19.625
1.330,-1.510,1.600,9.188,-29.812,33.438
1.330,-1.510,1.600,9.188,-29.812,33.438
0.640,-0.510,1.830,25.812,-42.688,47.938
-0.250,-0.090,2.760,34.625,-49.938,58.563
-0.870,0.200,4.030,35.125,-47.063,61.000
-0.870,0.200,4.030,35.125,-47.063,61.000
-1.470,1.390,3.750,31.125,-32.938,53.375
-1.470,1.390,3.750,30.250,-23.812,39.313
-1.230,1.940,3.680,30.250,-23.812,39.313
-0.970,2.040,3.860,26.562,-27.125,21.062
-0.730,1.820,4.200,15.313,-26.937,-0.500
-0.730,1.820,4.200,-0.250,-12.125,-18.875
0.040,1.680,3.260,-0.250,-12.125,-18.875
0.040,1.680,3.260,-15.125,12.750,-28.812
0.300,1.800,3.150,-15.125,12.750,-28.812
0.170,1.960,2.540,-30.312,43.438,-29.437
0.170,1.960,2.540,-30.312,43.438,-29.437
0.160,2.130,1.910,-42.688,68.063,-25.312
0.320,1.390,1.940,-46.938,77.750,-23.312
0.490,1.080,1.830,-41.750,68.375,-25.312
0.490,1.080,1.830,-41.750,68.375,-25.312
0.480,0.450,2.060,-27.875,47.000,-30.000
0.490,-1.450,2.020,-12.125,23.125,-32.375
0.490,-1.450,2.020,-12.125,23.125,-32.375
0.430,-2.100,1.900,-2.875,3.313,-31.562
0.350,-1.910,1.990,3.438,-4.437,-20.375
-0.090,-0.930,2.100,3.375,-6.437,-2.625
-0.090,-0.930,2.100,3.375,-6.437,-2.625
-0.760,0.700,2.080,-4.750,-3.688,9.813
-0.760,0.700,2.080,-15.563,1.937,14.063
-0.800,1.300,1.390,-15.563,1.937,14.063
-0.930,1.200,1.540,-20.500,2.938,13.125
-0.920,0.410,1.970,-20.000,-2.500,8.750
-0.600,-1.030,2.420,-13.500,-9.125,4.312
-0.600,-1.030,2.420,-13.500,-9.125,4.312
-0.360,-1.250,2.150,-4.312,-10.188,2.375
-0.360,-1.250,2.150,5.187,-9.438,3.438
-0.300,-1.180,2.100,5.187,-9.438,3.438
-0.280,-0.990,2.040,14.313,-6.750,7.312
-0.420,-0.430,2.080,16.500,-1.187,12.688
-0.420,-0.430,2.080,10.125,3.063,15.938
-0.520,-0.050,1.950,10.125,3.063,15.938
-0.420,0.060,1.290,-0.687,6.500,17.250
-0.420,0.060,1.290,-0.687,6.500,17.250
-0.310,0.520,0.140,-10.375,7.000,17.437
0.190,0.120,0.180,-16.750,-2.813,15.438
0.190,0.120,0.180,-21.125,-15.438,12.375
0.340,-0.590,0.360,-21.125,-15.438,12.375
0.750,-0.910,0.760,-17.500,-25.937,9.063
0.750,-0.910,0.760,-1.750,-32.688,8.313
0.480,-1.410,1.170,-1.750,-32.688,8.313
0.530,-1.580,1.240,13.875,-36.125,7.375
0.530,-1.580,1.240,13.875,-36.125,7.375
0.100,-1.220,1.220,24.062,-35.438,9.188
-0.330,-0.420,0.750,33.625,-29.062,13.250
-0.330,-0.420,0.750,35.000,-20.125,13.313
-0.720,0.990,-0.400,35.000,-20.125,13.313
-0.600,1.420,-1.010,25.625,-11.375,9.375
-0.600,1.420,-1.010,25.625,-11.375,9.375
-0.420,1.530,-1.410,10.313,-1.000,4.312
-0.170,1.460,-1.660,-4.125,4.687,0.125
-0.170,1.460,-1.660,-4.125,4.687,0.125
0.100,0.400,-1.330,-14.438,5.750,-3.188
0.250,-0.350,-0.860,-19.375,7.312,-5.187
0.250,-0.350,-0.860,-18.437,10.375,-4.562
0.330,-0.750,-0.460,-18.437,10.375,-4.562
0.270,-0.970,-0.110,-13.125,12.250,-1.250
0.270,-0.970,-0.110,-13.125,12.250,-1.250
0.120,-0.540,-0.030,-4.812,12.500,2.188
0.030,-0.240,-0.110,3.938,9.750,4.687
-0.150,0.030,-0.180,9.875,6.687,5.937
-0.150,0.030,-0.180,9.875,6.687,5.937
-0.220,0.100,-0.310,10.188,2.063,4.000
-0.220,0.100,-0.310,10.188,2.063,4.000

-0.680,0.570,2.510,29.125,-25.125,13.375
-0.680,0.570,2.510,4.937,-21.500,9.438
-0.900,0.680,4.040,4.937,-21.500,9.438
-0.970,0.950,4.680,-10.688,-23.500,8.063
-0.970,0.950,4.680,-20.312,-30.375,7.687
-0.810,1.100,4.940,-20.312,-30.375,7.687
-0.550,1.010,5.250,-24.125,-41.250,7.125
-0.550,1.010,5.250,-24.125,-41.250,7.125
0.020,0.050,5.740,-17.812,-49.813,5.250
-0.030,-0.480,6.340,-10.438,-53.188,2.500
-0.280,-0.940,7.190,-8.688,-52.063,-2.938
-0.280,-0.940,7.190,-8.688,-52.063,-2.938
-0.170,-1.340,7.570,-12.813,-38.188,-7.375
-0.170,-1.340,7.570,-18.812,-8.875,-8.438
-0.360,-1.230,7.210,-18.812,-8.875,-8.438
-0.380,-0.880,7.060,-33.250,20.250,-6.500
-0.330,-0.240,6.680,-44.563,47.813,-4.437
0.270,0.800,5.970,-54.625,65.688,-2.688
0.270,0.800,5.970,-54.625,65.688,-2.688
0.280,0.000,5.800,-65.313,66.500,-3.188
0.280,0.000,5.800,-65.313,66.500,-3.188
0.560,-0.940,5.300,-69.250,56.938,-1.312
0.560,-0.940,5.300,-69.250,56.938,-1.312
0.720,-2.230,4.920,-60.313,42.063,5.375
1.000,-3.360,3.670,-41.313,19.937,14.000
1.000,-3.360,3.670,-12.625,-9.938,23.312
1.410,-2.240,2.610,-12.625,-9.938,23.312
0.870,-1.070,1.950,8.938,-44.875,22.750
0.870,-1.070,1.950,8.938,-44.875,22.750
0.490,-0.230,1.320,12.250,-74.125,20.375
0.490,-0.230,1.320,12.250,-74.125,20.375
-0.880,1.420,1.660,14.813,-78.750,20.500
-0.430,2.040,1.500,17.125,-46.000,22.562
-0.260,2.050,1.150,1.500,-15.750,25.750
-0.260,2.050,1.150,1.500,-15.750,25.750
-0.680,1.090,0.910,-19.375,-12.188,9.563
-0.680,1.090,0.910,-19.375,-12.188,9.563
-0.270,-2.050,1.820,-39.125,-30.500,-23.937
0.440,-3.450,0.860,-51.938,-49.625,-60.438
0.440,-3.450,0.860,-51.938,-49.625,-60.438
1.870,-3.650,-0.650,-44.875,-67.188,-73.500
1.960,-0.220,-2.680,-3.688,-76.063,-65.375
1.960,-0.220,-2.680,44.563,-65.625,-40.688
1.420,2.230,-3.770,44.563,-65.625,-40.688
0.490,3.730,-4.810,74.250,-40.250,-5.125
0.490,3.730,-4.810,72.688,-22.250,17.375
-0.810,3.640,-5.130,72.688,-22.250,17.375
-0.670,1.330,-5.210,40.875,-20.687,11.000
0.140,0.130,-4.330,-5.625,-37.750,-13.000
0.140,0.130,-4.330,-5.625,-37.750,-13.000
0.220,-1.080,-3.670,-41.500,-50.563,-35.125
0.470,-1.800,-3.120,-47.625,-45.875,-47.688
0.470,-1.800,-3.120,-47.625,-45.875,-47.688
0.860,-2.440,-2.680,-22.562,-22.812,-55.125
1.240,-2.090,-3.250,23.812,3.813,-56.438
0.390,-1.160,-4.830,72.000,24.625,-53.938
0.390,-1.160,-4.830,72.000,24.625,-53.938
-0.820,-0.370,-5.870,98.000,31.937,-44.563
-0.820,-0.370,-5.870,98.000,31.937,-44.563
-2.640,-0.280,-6.390,89.688,39.625,-35.563
-2.830,-1.050,-6.520,55.500,51.063,-25.500
-1.840,-1.720,-5.820,23.937,62.875,-12.188
-1.840,-1.720,-5.820,23.937,62.875,-12.188
-0.790,-2.240,-4.920,18.375,71.063,-0.187
1.200,-2.430,-6.360,36.875,66.625,7.250
1.200,-2.430,-6.360,36.875,66.625,7.250
2.130,-1.030,-6.850,69.500,41.500,9.000
2.130,-1.030,-6.850,101.063,8.438,-3.563
2.040,0.500,-5.550,101.063,8.438,-3.563
0.170,2.580,-5.110,109.125,-22.625,-26.625
0.170,2.580,-5.110,103.750,-42.188,-47.938
-0.440,3.410,-4.560,103.750,-42.188,-47.938
-0.930,3.770,-4.690,87.563,-46.000,-58.500
-0.930,3.770,-4.690,87.563,-46.000,-58.500
-0.180,4.110,-5.780,63.688,-55.563,-55.125
-0.120,4.040,-4.090,39.625,-78.063,-47.688
-0.120,4.040,-4.090,25.312,-88.688,-40.000
-0.730,3.080,-3.500,25.312,-88.688,-40.000
-1.120,2.390,-2.860,13.250,-82.375,-33.063
-1.120,2.390,-2.860,4.625,-69.313,-25.437
-0.790,1.530,-2.500,4.625,-69.313,-25.437
-0.810,-0.470,-1.890,3.188,-52.063,-15.313
-0.810,-0.470,-1.890,7.250,-33.813,-3.000
-0.500,-0.730,-2.030,7.250,-33.813,-3.000
-0.440,-0.850,-2.020,11.813,-23.812,6.687
-0.210,-0.660,-2.570,11.688,-23.812,13.125
-0.210,-0.660,-2.570,11.688,-23.812,13.125
-0.710,0.260,-1.980,7.500,-30.312,15.750
-0.720,0.180,-1.750,-2.375,-33.125,14.500
-0.720,0.180,-1.750,-8.563,-29.687,12.438
-0.720,0.030,-1.370,-8.563,-29.687,12.438
-0.870,-0.700,-0.830,-8.125,-19.750,10.750
-0.580,-1.810,-0.700,-0.625,-9.188,5.687
-0.580,-1.810,-0.700,-0.625,-9.188,5.687
-0.210,-2.030,-0.750,5.812,-2.938,-1.062
-0.400,-1.770,-0.910,10.250,0.625,-4.937
-0.400,-1.770,-0.910,10.250,0.625,-4.937
-0.490,-1.300,-0.790,6.000,2.188,-8.375
-0.520,-0.640,-0.960,0.125,7.500,-12.500
-0.270,-0.590,-1.100,-6.062,14.125,-10.250
-0.270,-0.590,-1.100,-6.062,14.125,-10.250
0.130,-0.760,-1.130,-10.250,16.875,-7.562
0.310,-0.630,-1.300,-7.312,15.375,-6.000
0.310,-0.630,-1.300,-7.312,15.375,-6.000
0.300,-0.250,-1.280,-1.437,10.563,-4.625
0.020,0.180,-1.270,1.812,5.125,-7.312
-0.160,0.540,-1.400,3.375,1.312,-14.125
-0.160,0.540,-1.400,3.375,1.312,-14.125
-0.240,0.890,-1.590,1.125,-2.375,-22.187
-0.330,0.790,-1.690,-2.938,-6.437,-27.750
-0.330,0.790,-1.690,-2.938,-6.437,-27.750
-0.190,0.390,-1.510,-9.188,-8.313,-22.625
-0.180,0.030,-1.540,-12.000,-3.938,-7.625
-0.280,-0.050,-1.440,-10.000,2.875,9.375
-0.280,-0.050,-1.440,-7.875,8.375,17.500
-0.440,0.040,-1.490,-7.875,8.375,17.500
-0.640,-0.070,-1.530,-9.188,11.063,14.438
-0.640,-0.070,-1.530,-9.188,11.063,14.438
-0.470,-0.190,-1.830,-8.938,11.750,3.688
-0.460,0.420,-3.090,-4.562,5.937,-10.313
-0.600,0.720,-3.580,2.063,-3.188,-16.937
-0.600,0.720,-3.580,2.063,-3.188,-16.937
-0.620,0.750,-3.490,10.000,-7.187,-6.437
-0.670,0.780,-3.610,18.312,-0.375,17.625
-0.670,0.780,-3.610,18.312,-0.375,17.625
-0.600,0.940,-3.740,19.562,5.125,45.813
-0.450,0.980,-3.600,23.812,13.063,66.063
-0.450,0.980,-3.600,27.562,20.312,74.688
-0.420,0.990,-3.820,27.562,20.312,74.688
-0.770,0.320,-4.190,20.312,23.812,72.438
-0.770,0.320,-4.190,3.938,25.562,67.188
-0.870,-0.010,-4.090,3.938,25.562,67.188
-0.820,-0.470,-4.250,-16.062,30.750,62.563
-0.450,-0.970,-4.320,-30.687,37.938,66.938
-0.450,-0.970,-4.320,-33.688,44.563,80.625
0.950,-0.690,-3.610,-33.688,44.563,80.625
0.480,0.270,-3.660,-30.375,47.625,88.750
0.480,0.270,-3.660,-30.375,47.625,88.750
-0.140,1.290,-3.390,-29.187,42.625,80.875
-0.140,1.290,-3.390,-29.562,35.563,57.875
-0.330,1.660,-3.730,-29.562,35.563,57.875
-0.840,1.320,-4.180,-26.687,34.188,29.875
-0.960,0.790,-3.960,-26.625,41.250,7.937
-0.960,0.790,-3.960,-39.000,57.500,-7.500
-0.890,-0.020,-3.670,-39.000,57.500,-7.500
-1.080,-1.010,-3.670,-59.438,79.500,-15.438
-1.080,-1.010,-3.670,-84.750,92.313,-18.312
-0.420,-2.330,-2.140,-84.750,92.313,-18.312
0.080,-2.960,-2.070,-95.750,97.063,-25.312
0.360,-3.160,-1.800,-93.813,89.000,-31.562
0.360,-3.160,-1.800,-83.313,73.688,-32.938
0.770,-2.200,-1.910,-83.313,73.688,-32.938
0.970,0.030,-3.850,-59.125,59.875,-24.875
0.970,0.030,-3.850,-59.125,59.875,-24.875
0.870,0.450,-4.300,-31.250,39.875,-15.563
1.150,0.480,-4.370,-10.813,7.875,-15.813
0.390,-1.380,-1.830,8.438,-27.687,-24.812
0.390,-1.380,-1.830,8.438,-27.687,-24.812
-0.110,-2.140,-1.190,25.937,-52.125,-30.750
-0.390,-2.550,-0.650,34.563,-64.563,-31.812
-0.390,-2.550,-0.650,34.563,-64.563,-31.812
-0.450,-2.770,0.080,27.062,-74.688,-30.750
-0.670,-2.430,0.750,13.750,-82.875,-26.625
-0.310,-2.070,0.470,4.437,-83.313,-21.875
